dispatcher,reopt,original_load
843.84,695.461,1262.96
837.59,841.784,991.33
974.27,974.27,988.89
817.11,817.11,817.11
794.55,794.55,794.55
420.01,384.61,384.61
391.07,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
643.90,583.21,583.21
684.31,710.07,710.07
1045.40,1007.47,1408.07
515.27,611.745,1388.09
191.12,97.2314,1346.97
13.62,13.6199,1360.37
0.64,0,1333.52
1.23,0,1400.42
1.27,0,1397.8
8.29,0,1394.56
365.45,330.33,1439.83
627.54,635.296,1256.53
796.09,831.748,989.44
963.50,963.498,987.1
811.31,811.31,811.31
780.48,780.48,780.48
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
587.15,526.46,526.46
688.89,668.78,668.78
1160.23,1064.13,1385.99
457.19,606.984,1387.6
231.23,82.8492,1353.8
14.37,14.3729,1385.56
0.60,0,1369.05
0.00,0,1445.7
1.52,0,1430.43
0.29,0,1414.23
371.34,398.36,1439.79
599.63,554.023,1259.79
819.70,838.581,991.26
975.86,975.861,981.5
777.66,777.66,777.66
733.12,733.12,733.12
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
446.43,446.43,446.43
367.56,367.561,463.22
532.68,532.676,871.87
155.11,155.105,885.5
0.00,0,851.26
0.00,0,859.45
0.00,0,884.4
0.00,0,903.34
0.00,0,565.1
0.00,0,559.11
0.00,0,589.24
0.00,0,502.15
0.44,0,309.13
129.87,312.347,315.48
310.62,346.28,346.28
313.45,321.84,321.84
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
264.55,91.0021,272.94
289.00,297.39,297.39
319.46,325.75,325.75
224.11,140.117,309.13
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,330.7
0.00,0,317.27
0.00,0,223.57
0.00,0,400.16
0.00,0,335.67
1.03,0,309.13
164.27,313.183,315.48
279.16,346.28,346.28
317.64,321.83,321.83
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
264.55,91.0021,272.94
289.00,297.39,297.39
319.46,325.75,325.75
228.09,150.978,309.13
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,256.16
0.00,0,371.15
0.00,0,356.67
0.00,0,286.79
0.00,0,439.51
0.00,0,457.57
67.69,68.2203,398.66
147.48,133.333,315.48
302.23,292.774,346.28
298.76,321.83,321.83
299.92,297.39,297.39
278.00,272.94,272.94
260.72,260.72,260.72
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
330.38,322.79,322.79
404.84,384.61,384.61
588.67,449.59,449.59
723.80,633.51,633.51
1197.53,1071.09,1359.11
793.51,927.812,1375.52
501.59,365.797,1346.01
117.57,119.67,1350.71
1.01,0,1316.84
0.00,0,1383.3
0.00,0,1376.65
5.94,4.37416,1360.75
325.28,450.055,1403.97
671.94,542.433,1235.25
828.90,835.19,978.47
961.19,961.19,961.19
770.75,770.75,770.75
740.52,740.52,740.52
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
330.38,322.79,322.79
420.01,384.61,384.61
617.57,516.42,516.42
682.79,659.33,659.33
1176.59,1034.97,1383.15
452.63,453.167,1380.12
27.54,28.0711,1341.63
0.00,0,1348.59
0.00,0,1314.57
0.00,0,1388.88
0.00,0,1395.62
6.67,0,1385.2
365.64,390.641,1426.22
626.01,567.816,1248.31
807.24,847.09,983.06
993.52,993.52,993.52
809.64,809.64,809.64
776.16,776.16,776.16
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
391.07,322.79,322.79
498.41,384.61,384.61
746.70,587.38,587.38
809.63,722.16,722.16
1208.07,1200.03,1424.86
745.49,745.486,1391.5
377.67,372.611,1350.3
36.40,33.8687,1362.03
233.68,183.099,1320.15
0.00,0,1383.84
1.80,0,1388.94
26.36,0,1391.5
443.86,467.588,1444.86
701.71,595.275,1260.94
724.77,833.83,988.18
998.67,998.67,998.67
817.72,817.72,817.72
791.70,791.7,791.7
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
360.72,322.79,322.79
498.41,384.61,384.61
638.49,524.69,524.69
747.60,688.62,688.62
1201.82,1179.06,1426.35
790.23,790.765,1399.41
4.27,4.80642,1352.41
0.00,0,1354.19
0.00,0,1311.75
0.00,0,1382.54
0.00,0,1391.26
0.02,15.7268,1390.71
263.39,259.734,1432.31
617.30,536.039,1252.04
804.15,873.367,984.9
994.80,994.8,994.8
812.07,812.07,812.07
775.99,775.99,775.99
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
446.70,446.7,446.7
354.33,354.332,428.27
388.05,388.054,824.16
25.58,25.5839,853.1
0.00,0,840.68
0.00,0,846.7
0.00,0,859.2
0.00,0,873.8
0.00,0,532.36
0.00,0,520.83
0.00,0,563.72
0.00,0,499.6
2.44,118.819,309.13
204.10,325.75,325.75
268.68,346.28,346.28
313.45,321.84,321.84
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,78.7821,260.72
264.55,91.0021,272.94
289.00,297.39,297.39
333.91,336.01,336.01
221.81,226.002,309.13
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,311.39
0.00,0,309.13
163.73,172.116,309.13
319.46,325.75,325.75
342.09,346.28,346.28
317.64,321.83,321.83
289.00,297.39,297.39
264.55,272.94,272.94
260.72,207.214,260.72
308.46,310.56,310.56
308.46,310.56,310.56
308.46,310.56,310.56
316.50,322.79,322.79
384.61,384.61,384.61
538.64,538.64,538.64
567.67,567.675,660.41
912.31,912.312,1375.78
371.89,372.422,1368.3
87.21,87.7458,1339.69
0.00,0,1345.24
0.00,0,1297.84
0.00,0,1351.26
0.00,0,1352.39
0.95,0,1351.23
464.43,492.114,1398.75
572.39,514.195,1231.24
810.22,841.679,970.13
955.99,955.99,955.99
757.19,757.19,757.19
725.92,725.92,725.92
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
375.90,322.79,322.79
420.01,384.61,384.61
502.07,456.55,456.55
630.14,588.93,588.93
1206.42,1079.98,1358.81
687.31,687.845,1353.51
0.28,0,1332.86
0.00,0,1340.82
0.00,0,1296.24
0.00,0,1349.21
0.00,0,1347.99
4.25,15.7615,1347.51
275.78,272.12,1396.24
605.22,521.854,1227.83
765.30,840.808,963.62
965.55,965.55,965.55
764.62,764.62,764.62
739.42,739.42,739.42
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
330.38,322.79,322.79
420.01,384.61,384.61
706.97,532.48,532.48
766.09,659.75,659.75
1208.07,1152.39,1390.91
969.77,969.453,1388.66
831.87,832.405,1345.6
0.00,0,1347.08
0.00,0,1302.53
0.47,0,1364.71
0.42,0,1365.77
0.94,0,1361.98
326.26,393.782,1408.72
710.05,584.745,1239.34
813.42,872.145,981.38
996.40,996.4,996.4
782.22,782.22,782.22
745.30,745.3,745.3
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
360.72,322.79,322.79
404.84,384.61,384.61
565.92,457.18,457.18
668.91,612.87,612.87
1047.38,989.216,1377.91
431.23,431.767,1384.41
0.56,0,1346.82
0.00,0,1353
0.00,0,1319.41
0.00,0,1399.07
0.00,0,1410.84
1.79,0,1403.97
319.92,388.292,1453.14
649.18,576.303,1263.69
866.27,872.559,988.06
990.78,990.78,990.78
769.65,769.65,769.65
739.94,739.94,739.94
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
360.72,322.79,322.79
420.01,384.61,384.61
533.39,457.53,457.53
711.77,623.68,623.68
1157.01,1200.03,1407.64
465.44,576.598,1393.88
161.78,52.0761,1354.95
6.48,6.4761,1385.6
1.26,0,1357.35
0.51,0,1438.08
1.13,0,1443.71
150.87,52.8271,1424.45
511.01,444.477,1461.23
706.52,815.585,1264.85
827.43,884.058,982.85
1000.26,1000.26,1000.26
817.63,817.63,817.63
777.78,777.78,777.78
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
457.12,457.12,457.12
350.11,350.105,428.22
421.00,420.999,865.46
18.91,18.9131,884.86
0.00,0,850.39
0.00,0,862.9
0.00,0,892.9
0.00,0,904.38
0.00,0,557.57
0.00,0,571.12
0.00,0,624.45
3.98,0.318956,554.66
164.74,324.145,407.69
312.94,336.01,336.01
342.09,346.28,346.28
313.45,321.84,321.84
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
264.55,91.0021,272.94
289.00,297.39,297.39
333.91,336.01,336.01
239.13,194.01,309.13
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,341.48
0.00,0,405.28
0.00,0,417.44
0.00,0,407.06
0.00,0,441.2
0.00,0,311.39
0.00,0,309.13
205.74,205.743,309.13
336.01,336.01,336.01
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
272.94,272.94,272.94
260.72,260.72,260.72
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
644.17,644.17,644.17
730.30,730.303,752.86
1122.97,1122.97,1436.68
752.61,891.041,1396.49
238.00,91.0772,1349.62
434.82,443.205,1355.52
8.84,8.83822,1305.67
0.13,0,1354.82
0.00,0,1351.48
440.50,438.891,1349.97
745.86,758.602,1397.76
889.45,872.018,1227.73
878.21,884.501,963.66
967.66,967.66,967.66
757.51,757.51,757.51
726.50,726.5,726.5
389.67,384.61,384.61
330.38,322.79,322.79
310.56,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
375.90,322.79,322.79
420.01,384.61,384.61
573.21,542.86,542.86
691.35,677.47,677.47
1194.54,1121.2,1395.02
352.79,353.324,1380.74
1.40,0,1340.75
0.00,0,1354.41
0.00,0,1311.07
0.00,0,1390.24
0.00,0,1408.86
0.53,0,1398.26
367.60,461.97,1462.35
782.30,665.378,1272.77
860.65,883.716,989.61
1021.50,1021.5,1021.5
820.92,820.92,820.92
795.38,795.38,795.38
389.67,384.61,384.61
391.07,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
652.12,548.99,548.99
747.36,675.07,675.07
1208.07,1200.03,1413.56
1074.64,1090.27,1414.15
312.62,273.279,1369.39
2.29,2.2852,1383.08
0.00,0,1353.94
0.00,0,1424.21
0.50,0,1428.85
3.03,0,1422.71
369.50,386.676,1462.86
617.21,579.988,1268.21
865.83,888.902,990.41
1018.27,1018.27,1018.27
816.39,816.39,816.39
790.46,790.46,790.46
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
345.55,322.79,322.79
498.41,384.61,384.61
689.45,522.55,522.55
804.56,674.53,674.53
1208.07,1200.03,1412.68
827.38,911.28,1398.14
410.57,328.968,1363.01
6.63,8.72403,1370.93
0.00,0,1338.03
0.23,0,1417.43
1.18,0,1430.2
0.58,0,1432.61
370.74,367.077,1463
757.72,762.342,1266.13
891.55,891.158,991.44
1017.99,1017.99,1017.99
814.26,814.26,814.26
789.11,789.11,789.11
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
375.90,322.79,322.79
498.41,384.61,384.61
660.72,546.92,546.92
802.92,678.56,678.56
1197.36,1197.36,1418.96
624.30,597.568,1403.38
135.77,147.318,1364.84
1.96,0,1388.66
0.00,0,1351.62
4.60,0,1417.14
172.38,67.0492,1429.55
219.28,135.449,1446.71
690.78,772.049,1499.52
841.21,891.158,1299.22
828.62,891.158,1001.67
1024.45,1024.45,1024.45
820.29,820.29,820.29
793.01,793.01,793.01
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
470.12,470.12,470.12
441.27,441.274,475.11
736.91,736.913,858.68
623.30,623.296,859.52
576.20,576.201,841.04
26.51,26.5057,850.68
0.00,0,872.93
0.00,0,872.07
0.00,0,517.09
0.00,0,510.68
9.61,138.577,556.34
250.65,338.736,490.58
179.05,269.237,309.13
342.09,346.28,346.28
342.09,346.28,346.28
313.45,321.84,321.84
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,78.7821,260.72
264.55,272.94,272.94
289.00,297.39,297.39
342.09,164.342,346.28
236.65,238.743,309.13
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,261.6
0.00,0,409.2
0.00,0,411.28
0.00,0,440.65
0.00,0,350.75
0.00,0,365.02
95.67,95.6718,309.13
229.97,229.971,309.13
346.28,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
272.94,272.94,272.94
260.72,260.72,260.72
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
383.84,384.61,384.61
625.37,625.48,625.48
714.15,714.261,734.73
1208.07,1200.03,1434.31
1093.52,1090.27,1402.76
1093.52,1090.27,1360.27
1093.52,1090.27,1364.47
15.36,0,1331.04
0.32,0,1394.08
1.63,1.54003,1386.64
110.06,51.8684,1379.63
600.59,635.726,1426.9
865.71,875.364,1249.02
891.55,891.158,995.44
1016.07,1016.07,1016.07
795.54,795.54,795.54
762.60,762.6,762.6
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
360.72,322.79,322.79
498.41,384.61,384.61
723.49,547.45,547.45
770.65,659.43,659.43
1208.07,1200.03,1375.64
1074.64,1070.04,1373.12
816.82,828.527,1341.39
0.00,0,1353.92
0.00,0,1329.09
0.00,0,1391.45
0.00,0,1377.05
12.20,0,1365.35
328.58,400.067,1412.92
739.63,605.23,1238.73
816.04,891.158,991.59
1014.88,1014.88,1014.88
812.59,812.59,812.59
784.90,784.9,784.9
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
375.90,322.79,322.79
503.26,384.61,384.61
724.29,620.75,620.75
907.80,744.94,744.94
1208.07,1200.03,1457.79
1093.52,1090.27,1445.93
727.15,658.869,1419.34
455.06,295.745,1444.91
101.05,0,1402.74
103.78,100.515,1478.43
191.20,191.311,1497.75
390.81,393.015,1512.94
889.45,891.158,1562.27
891.55,891.158,1359.18
891.55,891.158,1062.67
1056.13,1056.13,1056.13
845.97,845.97,845.97
820.01,820.01,820.01
389.67,384.61,384.61
330.38,322.79,322.79
310.56,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
754.75,618.19,618.19
824.88,726.01,726.01
1198.01,1198.01,1441.13
1053.03,1053.03,1459.69
842.92,843.673,1455.52
777.85,777.848,1479.42
0.92,0,1439.75
490.20,491.133,1529.81
409.07,409.185,1556.68
460.04,460.147,1596.99
891.55,891.158,1663.03
891.55,891.158,1440.95
891.55,891.158,1118.08
1090.27,1090.27,1090.27
879.94,879.94,879.94
849.31,849.31,849.31
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
730.29,626.61,626.61
743.17,732.61,732.61
1208.07,1200.03,1469.86
941.96,939.434,1535.53
379.02,379.014,1561.18
185.08,185.083,1576.53
17.86,0,1507.02
2.12,0,1573.76
7.53,0,1571.94
350.84,306.28,1574.38
720.66,750.467,1609.73
866.38,891.158,1384.81
891.55,891.158,1075.03
1068.96,1068.96,1068.96
852.08,852.08,852.08
818.71,818.71,818.71
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
625.08,625.08,625.08
519.85,519.851,593.58
523.26,523.26,971.48
124.81,124.805,957.96
0.00,0,923.24
0.00,0,951.63
0.00,0,981.71
0.00,0,993.32
0.00,0,637.18
0.00,0,617.18
0.00,0,647.09
95.25,103.643,550.61
248.35,254.642,319.39
342.09,346.28,346.28
342.09,346.28,346.28
313.45,321.84,321.84
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
264.55,272.94,272.94
293.20,297.39,297.39
346.28,346.28,346.28
306.83,306.833,309.13
271.53,271.535,309.13
187.04,187.035,272.46
95.12,95.1191,223.57
41.65,41.6501,223.57
22.23,17.3486,223.57
1.71,0,254.99
67.61,12.3065,342.68
0.36,0,252.44
119.11,119.112,363.9
211.14,211.14,376.56
312.50,312.498,319.39
346.28,346.28,346.28
346.28,346.28,346.28
321.83,321.83,321.83
297.39,297.39,297.39
272.94,272.94,272.94
260.72,260.72,260.72
310.56,310.56,310.56
310.56,310.56,310.56
310.56,310.56,310.56
322.79,322.79,322.79
384.61,384.61,384.61
469.76,469.76,469.76
572.63,572.628,577.85
1109.16,1109.16,1339.33
794.90,795.434,1321.37
621.64,622.178,1293.9
0.00,0,1324.66
0.00,0,1291.68
0.00,0,1354.38
0.00,0,1359.78
10.08,0,1351.89
466.60,530.675,1392.79
683.24,585.193,1226.63
899.86,943.909,991.53
977.82,977.82,977.82
755.08,755.08,755.08
713.96,713.96,713.96
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
330.38,322.79,322.79
404.84,384.61,384.61
538.07,467.26,467.26
594.08,599.23,599.23
926.31,837.801,1299.18
248.48,249.019,1339.93
0.58,0,1335.27
0.00,0,1353.93
0.00,0,1325.15
0.00,0,1409.05
0.00,0,1425.37
3.60,0,1420.96
373.64,380.897,1460.92
651.25,586.763,1264.96
897.56,958.389,1006.01
1001.16,1001.16,1001.16
772.05,772.05,772.05
738.45,738.45,738.45
384.61,384.61,384.61
360.72,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
535.87,467.59,467.59
609.69,526.236,588.06
917.54,1061.03,1300.34
522.86,522.858,1349.33
237.58,237.584,1342.47
42.84,42.8399,1362.02
11.45,11.4455,1331.67
6.67,0,1410.65
88.48,0,1415.03
190.35,228.333,1396.59
464.24,583.791,1429.06
734.88,578.112,1237.72
853.57,947.95,990.14
968.09,968.09,968.09
744.63,744.63,744.63
709.03,709.03,709.03
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
360.72,322.79,322.79
420.01,384.61,384.61
586.50,467.65,467.65
660.34,610.31,610.31
1051.93,1114.49,1338.56
331.42,450.056,1367.66
151.84,5.55436,1345.43
17.67,38.6469,1360.96
0.00,0,1323.89
0.00,0,1396.79
1.83,0.756645,1401.43
146.70,147.239,1381.43
477.42,653.604,1411.36
825.22,645.377,1232.51
946.32,950.518,981.43
956.69,956.69,956.69
737.67,737.67,737.67
708.67,708.67,708.67
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
375.90,322.79,322.79
498.41,384.61,384.61
648.84,537.57,537.57
758.07,682.36,682.36
1106.66,1170.27,1386.57
633.95,654.92,1375.08
797.09,801.283,1340.15
153.80,124.94,1344.54
160.05,164.242,1296.49
0.02,0,1352.88
0.59,0,1353.84
79.14,39.8263,1350.67
511.67,590.303,1396.76
676.97,601.999,1227.98
926.52,962.18,995.18
999.67,999.67,999.67
783.54,783.54,783.54
745.13,745.13,745.13
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
546.24,546.24,546.24
505.29,505.295,515.32
732.81,732.806,857.08
518.26,518.256,828
502.93,502.928,787.4
174.03,174.025,794.14
0.00,0,797.82
0.00,0,801.68
0.00,0,465.86
0.00,0,462.64
0.00,0,507.73
70.25,192.924,433.78
154.74,328.825,329.66
331.60,346.28,346.28
342.09,346.28,346.28
313.45,321.84,321.84
289.00,115.452,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,78.7821,260.72
264.55,272.94,272.94
289.00,297.39,297.39
342.09,346.28,346.28
316.47,316.466,319.39
110.70,112.799,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,223.57
0.00,0,272.46
0.00,0,309.13
132.38,314.856,339.92
205.75,164.342,346.28
300.14,346.28,346.28
317.64,321.83,321.83
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,78.7821,260.72
260.72,260.72,260.72
260.72,207.214,260.72
264.55,272.94,272.94
289.00,297.39,297.39
342.09,346.28,346.28
264.64,270.934,319.39
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,239.62
0.00,0,319.44
0.00,0,336.05
0.00,0,315.04
0.00,0,272.46
0.00,0,309.13
137.81,138.349,339.92
165.90,292.774,346.28
302.23,164.342,346.28
311.34,321.83,321.83
297.39,297.39,297.39
369.03,272.94,272.94
275.89,260.72,260.72
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
391.07,322.79,322.79
461.98,386.12,386.12
554.31,465.8,465.8
585.09,588.24,588.24
955.51,872.056,1286.65
445.90,489.948,1332.92
202.94,160.455,1328.08
79.36,79.3566,1344.65
0.92,0,1306.79
0.97,0,1369.75
2.20,0,1372.2
144.25,102.835,1360.21
517.39,591.921,1396.53
689.64,623.057,1226.69
941.66,977.312,990.47
963.84,963.84,963.84
745.95,745.95,745.95
713.81,713.81,713.81
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
391.07,322.79,322.79
420.01,384.61,384.61
602.25,465.69,465.69
688.79,588.16,588.16
1009.19,935.858,1275.47
254.50,252.935,1289.75
7.10,0,1294.87
8.50,0,1328.77
1.46,0,1290.59
0.00,0,1346.03
0.00,0,1346.41
50.96,43.1018,1343.92
506.22,565.971,1390.6
732.41,634.366,1212.1
901.03,947.172,956.78
900.75,900.75,900.75
664.68,664.68,664.68
673.66,673.66,673.66
384.61,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
375.90,322.79,322.79
498.41,384.61,384.61
627.93,466.09,466.09
714.48,588.13,588.13
1176.96,1170.27,1292.14
750.30,745.244,1311.89
1009.66,1002.65,1310.17
694.08,694.076,1341.97
836.16,798.229,1307.02
0.95,0,1381.88
5.96,0,1391.68
338.14,286.385,1386.18
1131.44,1041.6,1428.43
1011.39,1093.19,1245.87
942.83,1016.84,1016.84
1009.95,1002.65,1019.84
815.54,815.54,815.54
779.06,779.06,779.06
389.67,384.61,384.61
375.90,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
418.53,384.61,384.61
606.56,543.48,543.48
709.61,663.56,663.56
1176.96,1170.27,1372.05
1009.95,1002.65,1377.61
1009.95,1002.65,1347.7
1009.95,1002.65,1369.87
1009.93,921.417,1339.77
1.00,0,1421.56
75.66,106.383,1441.03
772.53,776.727,1454.07
834.96,837.057,1510.85
875.40,877.494,1317.36
1047.27,1049.66,1052.58
1009.95,1002.65,1034.83
824.97,824.97,824.97
797.63,797.63,797.63
384.61,384.61,384.61
322.79,322.79,322.79
310.56,310.56,310.56
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
272.94,272.94,272.94
297.39,297.39,297.39
562.51,562.51,562.51
504.95,504.945,537.11
463.08,463.081,883.94
115.56,115.562,889.4
0.00,0,859.05
0.00,0,887.29
0.00,0,907.72
0.00,0,923.3
0.00,0,585
0.00,0,571.75
0.00,0,606.47
106.21,69.4832,519.62
222.28,335.544,339.93
205.75,346.28,346.28
247.70,346.28,346.28
313.45,321.84,321.84
289.00,297.39,297.39
264.55,272.94,272.94
260.72,260.72,260.72
260.72,260.72,260.72
260.72,260.72,260.72
260.72,78.7821,260.72
264.55,272.94,272.94
289.00,297.39,297.39
342.09,164.342,346.28
293.31,295.406,329.66
0.00,0,309.13
0.00,0,272.46
0.00,0,223.57
0.00,0,223.57
0.00,0,324.21
0.00,0,357
0.00,0,347.51
0.00,0,322.43
0.00,0,295.76
0.00,0,309.13
213.86,350.19,350.19
342.09,346.28,346.28
342.09,346.28,346.28
317.64,321.83,321.83
289.00,297.39,297.39
264.55,91.0021,272.94
260.72,241.882,260.72
308.46,310.56,310.56
308.46,310.56,310.56
308.46,310.56,310.56
316.50,322.79,322.79
378.32,384.61,384.61
465.84,465.84,465.84
564.36,572.75,598.44
841.64,845.838,1275.47
282.28,282.816,1297.7
1.11,0,1270.72
1.50,0,1308.93
0.00,0,1297.06
0.00,0,1370.22
0.37,0,1395.9
295.33,287.472,1417.44
524.05,697.555,1485.76
953.71,794.847,1308.46
1072.69,1073.21,1073.21
1009.95,1002.65,1053.48
840.16,840.16,840.16
802.43,802.43,802.43
389.67,384.61,384.61
330.38,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
320.68,310.56,310.56
330.38,322.79,322.79
420.01,384.61,384.61
680.75,561.9,561.9
804.26,695.71,695.71
1140.19,985.932,1399.69
475.45,448.838,1392.24
222.80,252.167,1359.56
2.06,0,1392.02
1.27,0,1363.46
6.15,0,1447.11
8.85,0,1447.66
101.81,89.0064,1407.48
488.07,588.748,1415.22
818.71,689.205,1231.85
940.35,996.98,996.98
954.71,954.71,954.71
737.56,737.56,737.56
708.59,708.59,708.59
389.67,384.61,384.61
360.72,322.79,322.79
320.68,310.56,310.56
320.68,310.56,310.56
414.24,310.56,310.56
414.24,310.56,310.56
391.07,322.79,322.79
