original_load,net_load,pv_cf,reopt_grid_to_load,python_dispatcher,original_load_hold
4218,4161.206998,0.0261265,535.939,5.33E+02,599.75
4219,4219,0,413.223,4.13E+02,413.64
4220,4220,0,405.85,4.06E+02,405.85
4221,4221,0,354.42,3.54E+02,354.42
4222,4222,0,301.6,3.02E+02,301.6
4223,4223,0,522.82,5.23E+02,522.82
4224,4224,0,380.98,3.81E+02,380.98
4225,4225,0,310.56,3.11E+02,310.56
4226,4226,0,310.56,3.11E+02,310.56
4227,4227,0,322.79,3.23E+02,322.79
4228,4228,0,357.824,3.58E+02,364.08
4229,4173.97536,0.025313,768.358,7.66E+02,819.24
4230,3904.195352,0.14988,844.281,8.31E+02,1010.9
4231,3504.64345,0.334146,1260.38,1.18E+03,1780.05
4232,3144.538951,0.500265,909.997,8.73E+02,1791.68
4233,2965.268205,0.583195,596.929,5.48E+02,1753.46
4234,2776.085068,0.670685,472.995,4.19E+02,1754.23
4235,2679.695824,0.715487,510.994,4.61E+02,1681.08
4236,2645.395973,0.731726,699.237,6.55E+02,1741.7
4237,2809.013533,0.656917,518.904,4.67E+02,1744.46
4238,2839.179005,0.6435,567.749,5.42E+02,1747.01
4239,3202.822533,0.476673,1024.7,9.99E+02,1821.09
4240,3565.320484,0.310373,1161.02,1.16E+03,1625.63
4241,3959.044641,0.129708,1135.67,1.13E+03,1306.67
4242,4158.946552,0.0382071,1007.8,1.00E+03,1261.64
4243,4243,0,1007.8,1.00E+03,1079.07
4244,4244,0,1007.8,1.00E+03,1080.08
4245,4245,0,384.61,3.85E+02,384.61
4246,4246,0,416.33,4.16E+02,416.33
4247,4247,0,310.56,3.11E+02,310.56
4248,4248,0,310.56,3.11E+02,310.56
4249,4249,0,310.56,3.11E+02,310.56
4250,4250,0,310.56,3.11E+02,310.56
4251,4251,0,322.79,3.23E+02,322.79
4252,4252,0,364.08,3.63E+02,364.08
4253,4176.974568,0.034974,783.25,7.17E+02,783.25
4254,3988.66746,0.122061,717.914,7.10E+02,909.14
4255,3751.054901,0.23183,1134.73,1.11E+03,1620.2
4256,3492.57415,0.351199,833.648,8.01E+02,1607.31
4257,3233.889064,0.470662,655.025,6.16E+02,1574.87
4258,2779.919003,0.679962,366.223,3.15E+02,1580.31
4259,2722.162,0.706992,265.617,2.12E+02,1525.79
4260,2669.29598,0.731772,264.88,2.08E+02,1602.21
4261,2830.554999,0.658048,601.555,5.58E+02,1618.16
4262,3937.701775,0.149187,563.283,5.18E+02,1625.14
4263,3496.09177,0.352801,1045.19,1.02E+03,1675.38
4264,3982.518523,0.12949,1191.51,1.18E+03,1478.63
4265,4157.12949,0.0496237,1002.89,1.01E+03,1187.44
4266,4209.454808,0.0260125,1007.8,1.00E+03,1153.45
4267,4267,0,974.45,9.74E+02,974.45
4268,4268,0,968.97,9.69E+02,968.97
4269,4269,0,384.61,3.85E+02,384.61
4270,4270,0,322.79,3.23E+02,322.79
4271,4271,0,310.56,3.11E+02,310.56
4272,4272,0,310.56,3.11E+02,310.56
4273,4273,0,310.56,3.11E+02,310.56
4274,4274,0,310.56,3.11E+02,310.56
4275,4275,0,322.79,3.23E+02,322.79
4276,4276,0,364.08,3.60E+02,364.08
4277,4204.686932,0.0332662,712.1,6.66E+02,712.1
4278,3972.724436,0.140436,680.905,6.74E+02,835.22
4279,3993.407924,0.131381,1042.95,1.02E+03,1564.49
4280,3602.97716,0.311451,782.515,7.48E+02,1594.13
4281,2999.892998,0.589348,572.236,5.30E+02,1576.12
4282,2796.517316,0.683367,412.737,3.64E+02,1567.6
4283,2745.027292,0.707514,114.877,5.69E+01,1483.07
4284,2634.095527,0.759006,446.494,4.00E+02,1536.92
4285,2959.037254,0.609983,375.929,3.26E+02,1556.65
4286,3410.164156,0.402911,711.566,6.75E+02,1566.14
4287,3544.496686,0.341574,977.729,9.50E+02,1622.1
4288,3725.084868,0.258958,1006.35,9.89E+02,1421.96
4289,4027.093322,0.120485,912.97,9.24E+02,1130.68
4290,4204.824735,0.0391832,1007.8,1.00E+03,1085.24
4291,4291,0,898.46,8.97E+02,898.46
4292,4292,0,890.92,8.91E+02,890.92
4293,4293,0,384.61,3.85E+02,384.61
4294,4294,0,322.79,3.23E+02,322.79
4295,4295,0,310.56,3.11E+02,310.56
4296,4296,0,310.56,3.11E+02,310.56
4297,4297,0,310.56,3.11E+02,310.56
4298,4298,0,310.56,3.11E+02,310.56
4299,4299,0,322.79,3.23E+02,322.79
4300,4300,0,364.08,3.64E+02,364.08
4301,4270.106816,0.0142118,621.436,6.19E+02,673.57
4302,4217.710981,0.0387755,703.627,7.07E+02,839.8
4303,4148.303441,0.0711651,1321.21,1.18E+03,1584.92
4304,3909.121637,0.181656,1125.97,1.13E+03,1594.13
4305,4034.33955,0.124512,926.307,9.25E+02,1577.56
4306,3998.198516,0.141598,375.922,3.50E+02,1606.9
4307,3980.021517,0.15042,555.437,5.38E+02,1572.25
4308,3840.20687,0.215199,247.177,2.14E+02,1652.49
4309,3869.972368,0.201966,426.144,4.00E+02,1670.26
4310,3827.968676,0.221749,997.298,9.71E+02,1689.84
4311,3924.045029,0.178011,1191.51,1.18E+03,1751.47
4312,3687.249807,0.287404,1191.51,1.08E+03,1565.9
4313,4005.922381,0.141265,1079.74,1.10E+03,1277.43
4314,4237.766973,0.0350695,1007.8,1.00E+03,1240.1
4315,4315,0,1007.8,1.00E+03,1054.91
4316,4316,0,1007.8,1.00E+03,1047.39
4317,4317,0,384.61,4.11E+02,384.61
4318,4318,0,322.79,3.49E+02,322.79
4319,4319,0,310.56,3.37E+02,310.56
4320,4320,0,310.56,3.37E+02,310.56
4321,4321,0,310.56,3.37E+02,310.56
4322,4322,0,310.56,3.37E+02,310.56
4323,4323,0,322.79,3.49E+02,322.79
4324,4324,0,364.08,3.86E+02,364.08
4325,4248.637199,0.0351292,798.03,7.50E+02,798.03
4326,4131.765173,0.0893539,781.918,7.77E+02,955.21
4327,3811.175248,0.237295,1244.91,1.18E+03,1726.42
4328,3941.203714,0.177938,1173.97,1.17E+03,1784.56
4329,3846.981719,0.221743,892.018,8.81E+02,1773.91
4330,3782.351255,0.251935,1108.78,8.04E+02,1786.36
4331,3245.899665,0.499179,517.288,4.92E+02,1739.09
4332,3465.541799,0.398597,453.061,4.16E+02,1823.34
4333,3028.244554,0.600227,829.371,8.13E+02,1829.71
4334,3435.550426,0.413314,889.166,8.75E+02,1831.95
4335,3367.248465,0.445195,1079.6,1.05E+03,1895.59
4336,3866.424378,0.216019,1191.51,1.18E+03,1720.44
4337,4223.245964,0.0523303,1191.51,1.18E+03,1444.63
4338,4280.636818,0.0263888,1007.8,1.00E+03,1396.54
4339,4339,0,1007.8,1.00E+03,1131.03
4340,4340,0,1007.8,1.00E+03,1086.85
4341,4341,0,384.61,3.85E+02,384.61
4342,4342,0,412.51,4.13E+02,412.51
4343,4343,0,310.56,3.11E+02,310.56
4344,4344,0,260.72,2.61E+02,260.72
4345,4345,0,260.72,2.61E+02,260.72
4346,4346,0,260.72,2.61E+02,260.72
4347,4347,0,272.94,2.73E+02,272.94
4348,4348,0,276.86,2.77E+02,276.86
4349,4285.141159,0.029377,656.226,6.54E+02,712.53
4350,4034.52076,0.14513,463.403,4.55E+02,657.34
4351,3659.041186,0.318322,508.05,4.87E+02,1007.49
4352,3314.187858,0.477425,156.524,1.21E+02,989.41
4353,3112.294687,0.570762,0,1.80E+00,951.94
4354,3024.861376,0.611444,0,-2.45E+01,956.45
4355,2992.246197,0.626908,0,-1.59E+02,960.7
4356,2849.490439,0.69304,0,-5.67E+00,960.63
4357,2918.292499,0.661849,0,-3.21E+02,618.65
4358,3094.083171,0.58144,0,-1.80E+02,619.27
4359,3297.83722,0.488167,0,-9.30E+00,675.03
4360,3665.976105,0.319272,87.9211,8.56E+01,614.39
4361,4057.506928,0.139616,348.44,3.20E+02,516.31
4362,4297.713143,0.0295739,135.456,4.05E+02,466.85
4363,4363,0,445.28,4.24E+02,445.28
4364,4364,0,321.84,2.78E+02,321.84
4365,4365,0,297.39,2.54E+02,297.39
4366,4366,0,272.94,2.51E+02,272.94
4367,4367,0,260.72,2.17E+02,260.72
4368,4368,0,260.72,2.17E+02,260.72
4369,4369,0,260.72,2.17E+02,260.72
4370,4370,0,260.72,2.17E+02,260.72
4371,4371,0,0,2.51E+02,272.94
4372,4372,0,276.86,2.33E+02,276.86
4373,4313.074378,0.0275676,256.319,2.12E+02,284.68
4374,4060.783654,0.144089,335.449,2.88E+02,424.91
4375,3676.639433,0.321267,359.514,3.09E+02,520.92
4376,3316.71101,0.487305,299.681,2.69E+02,520.31
4377,3036.081716,0.616863,0,1.09E+02,450.24
4378,2846.53556,0.70452,0,8.50E+01,471.7
4379,2727.152177,0.7599,0,3.93E+00,403.85
4380,2746.659655,0.751386,0,-7.66E-01,434.65
4381,2839.651427,0.709067,0,1.94E+01,401.04
4382,3079.316157,0.599274,0,6.89E+00,445.11
4383,3309.605417,0.493794,0,2.06E+02,503.87
4384,3724.460792,0.303408,285.203,2.51E+02,568.81
4385,4139.972646,0.11272,359.125,3.30E+02,539.09
4386,4319.901089,0.0304075,489.991,4.67E+02,525.65
4387,4387,0,355.65,3.34E+02,355.65
4388,4388,0,321.83,3.00E+02,321.83
4389,4389,0,297.39,2.76E+02,297.39
4390,4390,0,272.94,2.51E+02,272.94
4391,4391,0,260.72,2.39E+02,260.72
4392,4392,0,310.56,2.89E+02,310.56
4393,4393,0,310.56,2.89E+02,310.56
4394,4394,0,310.56,2.89E+02,310.56
4395,4395,0,322.79,3.01E+02,322.79
4396,4396,0,355.739,3.34E+02,364.08
4397,4284.811513,0.0516101,610.832,5.86E+02,683.61
4398,4103.812837,0.135335,668.041,6.38E+02,855.93
4399,3847.775403,0.25358,1258.28,1.22E+03,1568.79
4400,3976.451784,0.194845,1134.65,1.10E+03,1554.22
4401,3565.952776,0.384147,467.543,4.01E+02,1525.02
4402,3775.22168,0.288337,592.644,5.30E+02,1562.12
4403,3845.875792,0.256294,334.251,2.61E+02,1549.38
4404,3321.553838,0.497958,516.141,4.46E+02,1651.61
4405,3883.61257,0.239854,314.922,2.37E+02,1635.57
4406,3948.710526,0.210367,500.055,4.32E+02,1603.41
4407,3791.029664,0.283365,1056.57,1.01E+03,1703.44
4408,4201.705097,0.0949019,1181.83,1.14E+03,1554.27
4409,4267.199331,0.0652326,1071.51,1.04E+03,1267.12
4410,4283.08683,0.0583839,1124.23,1.08E+03,1231.51
4411,4411,0,1045.32,1.02E+03,1045.53
4412,4412,0,1035.63,1.01E+03,1035.63
4413,4413,0,384.61,3.63E+02,384.61
4414,4414,0,322.79,3.01E+02,322.79
4415,4415,0,310.56,2.89E+02,310.56
4416,4416,0,260.72,2.39E+02,260.72
4417,4417,0,260.72,2.39E+02,260.72
4418,4418,0,260.72,2.39E+02,260.72
4419,4419,0,272.94,2.51E+02,272.94
4420,4420,0,276.86,2.55E+02,276.86
4421,4337.539622,0.0383943,29.5359,2.06E+02,284.68
4422,4120.987199,0.138475,247.783,2.19E+02,426.08
4423,3824.617637,0.275274,260.655,2.25E+02,601.4
4424,3511.720901,0.419676,0,-1.20E+01,577.86
4425,3215.799136,0.556269,0,-2.75E+02,493.24
4426,3079.469042,0.619445,0,-3.94E+02,521.81
4427,2840.939152,0.729636,0,-2.72E+02,481.59
4428,2950.264633,0.679803,0,-1.48E+02,500.69
4429,2935.904774,0.686869,0,-5.66E+00,479.57
4430,3137.480706,0.594598,0,9.74E+01,513.73
4431,3429.97022,0.460504,0,1.37E+01,546.97
4432,3787.9989,0.29626,240.599,2.03E+02,617.42
4433,4141.966977,0.133884,392.495,3.62E+02,589.56
4434,4353.237706,0.0371531,524.573,5.00E+02,599.02
4435,4435,0,417.08,3.95E+02,417.08
4436,4436,0,321.83,3.00E+02,321.83
4437,4437,0,297.39,2.76E+02,297.39
4438,4438,0,272.94,2.51E+02,272.94
4439,4439,0,260.72,2.39E+02,260.72
4440,4440,0,310.56,2.89E+02,310.56
4441,4441,0,310.56,2.89E+02,310.56
4442,4442,0,310.56,2.89E+02,310.56
4443,4443,0,322.79,3.01E+02,322.79
4444,4444,0,372.265,3.50E+02,374.35
4445,4403.865533,0.0189231,735.706,7.11E+02,810.57
4446,4319.741569,0.0580827,821.947,7.92E+02,1006.5
4447,4260.593353,0.0857527,1216.37,1.17E+03,1731.03
4448,4188.267092,0.119485,910.902,8.54E+02,1730.65
4449,3504.216519,0.434629,778.36,7.17E+02,1707.38
4450,3308.935957,0.524924,591.6,5.43E+02,1732.7
4451,3526.752124,0.425182,670.975,6.28E+02,1683.2
4452,3375.673001,0.495143,717.417,6.73E+02,1765.51
4453,3653.88302,0.367618,635.236,5.85E+02,1808.45
4454,3218.435653,0.568397,925.105,8.88E+02,1810.75
4455,3454.791905,0.460126,1071.6,1.02E+03,1799.59
4456,3797.228133,0.303055,1043.48,1.02E+03,1580.87
4457,4148.47465,0.141931,1087.38,1.06E+03,1279.86
4458,4364.016837,0.0432351,1124.23,1.08E+03,1235.08
4459,4459,0,1046.55,1.05E+03,1049.89
4460,4460,0,1048.91,1.05E+03,1048.91
4461,4461,0,384.61,3.85E+02,384.61
4462,4462,0,322.79,3.23E+02,322.79
4463,4463,0,310.56,3.11E+02,310.56
4464,4464,0,310.56,3.11E+02,310.56
4465,4465,0,310.56,3.11E+02,310.56
4466,4466,0,310.56,3.11E+02,310.56
4467,4467,0,322.79,3.23E+02,322.79
4468,4468,0,370.596,3.49E+02,374.35
4469,4397.063212,0.0330931,722.865,6.98E+02,790.43
4470,4304.77935,0.0760065,764.368,7.57E+02,944.75
4471,3840.108907,0.290229,1187.45,1.17E+03,1685.22
4472,3457.136348,0.466868,819.303,7.61E+02,1691.81
4473,3233.009858,0.570433,585.383,5.40E+02,1659.96
4474,3048.050355,0.65598,342.866,2.65E+02,1659.76
4475,2989.762952,0.683254,555.056,4.89E+02,1598.77
4476,2901.329707,0.724396,443.072,3.91E+02,1665.5
4477,3033.101537,0.664237,364.564,2.88E+02,1652.68
4478,3217.548161,0.579846,487.622,4.17E+02,1637.48
4479,3454.626104,0.471243,844.761,8.09E+02,1691.41
4480,3817.726189,0.304666,1006.14,9.85E+02,1515.59
4481,4190.92561,0.133443,1027.47,1.00E+03,1208.89
4482,4417.105575,0.0298534,1088.61,1.08E+03,1151.59
4483,4483,0,958.99,9.37E+02,958.99
4484,4484,0,948.43,9.48E+02,948.43
4485,4485,0,384.61,3.85E+02,384.61
4486,4486,0,322.79,3.23E+02,322.79
4487,4487,0,310.56,3.11E+02,310.56
4488,4488,0,310.56,3.11E+02,310.56
4489,4489,0,310.56,3.11E+02,310.56
4490,4490,0,310.56,3.11E+02,310.56
4491,4491,0,322.79,3.23E+02,322.79
4492,4492,0,372.056,3.72E+02,374.35
4493,4415.078606,0.0358462,689.402,6.66E+02,733.82
4494,4289.957775,0.0938656,755.292,7.42E+02,912.11
4495,4240.971064,0.116861,1424.35,1.33E+03,1658.12
4496,4129.608893,0.168551,1330.33,1.33E+03,1656.56
4497,3427.585589,0.491963,1166.82,1.15E+03,1611.21
4498,3094.168465,0.645805,1024.1,9.99E+02,1625.3
4499,3058.270893,0.662779,931.531,8.83E+02,1570.48
4500,3072.317861,0.656777,948.922,9.20E+02,1636.46
4501,3126.970852,0.632095,971.951,9.43E+02,1659.28
4502,3314.302069,0.546377,1140.37,1.10E+03,1683.81
4503,3697.863851,0.370387,1325.8,1.31E+03,1758.3
4504,4034.924345,0.215789,1271.08,1.24E+03,1576.58
4505,4224.405421,0.129082,1081.13,1.07E+03,1268.19
4506,4399.600697,0.0489469,1124.23,1.08E+03,1218.6
4507,4507,0,1042.68,1.04E+03,1046.23
4508,4508,0,1055.69,1.06E+03,1055.69
4509,4509,0,384.61,3.85E+02,384.61
4510,4510,0,322.79,3.23E+02,322.79
4511,4511,0,310.56,3.11E+02,310.56
4512,4512,0,260.72,2.61E+02,260.72
4513,4513,0,260.72,2.61E+02,260.72
4514,4514,0,260.72,2.61E+02,260.72
4515,4515,0,0,2.51E+02,272.94
4516,4516,0,287.12,2.87E+02,287.12
4517,4438.994698,0.0358848,757.221,7.54E+02,821.45
4518,4244.559298,0.125791,724.987,7.21E+02,822.79
4519,3948.500585,0.262447,1007.85,9.78E+02,1193.03
4520,3641.270868,0.404242,763.293,7.45E+02,1183.49
4521,3308.464573,0.557803,610.473,5.66E+02,1141.61
4522,3171.647555,0.621203,490.554,4.63E+02,1131.38
4523,3055.105289,0.675276,175.348,4.62E+02,1134.43
4524,3191.172488,0.613141,501.336,4.75E+02,1133.82
4525,3997.308637,0.242754,94.68,1.50E+02,796.83
4526,4152.283288,0.171921,0,6.55E+00,797.02
4527,4227.482753,0.137787,11.014,5.08E+01,839.64
4528,4258.098195,0.124163,310.605,2.69E+02,787.94
4529,4351.152138,0.0818154,396.652,3.89E+02,586.21
4530,4451.815797,0.0359671,446.436,4.22E+02,505.66
4531,4531,0,315.271,3.15E+02,315.48
4532,4532,0,321.84,3.22E+02,321.84
4533,4533,0,297.39,2.97E+02,297.39
4534,4534,0,272.94,2.51E+02,272.94
4535,4535,0,260.72,2.61E+02,260.72
4536,4536,0,260.72,2.61E+02,260.72
4537,4537,0,260.72,2.61E+02,260.72
4538,4538,0,260.72,2.61E+02,260.72
4539,4539,0,272.94,2.51E+02,272.94
4540,4540,0,287.12,2.87E+02,287.12
4541,4462.216271,0.0362429,230.67,2.28E+02,284.68
4542,4264.096548,0.127844,164.376,1.35E+02,344.55
4543,3919.788836,0.286696,262.365,2.42E+02,731.15
4544,3578.317894,0.444243,0,-2.30E+01,627.33
4545,3302.944776,0.571383,0,-2.43E+02,624.3
4546,3096.869272,0.666644,0,-4.02E+02,574.96
4547,3030.421537,0.697672,0,-1.32E+02,611.71
4548,3088.954707,0.671205,0,-2.47E+02,563.8
4549,3100.599659,0.666308,272.558,2.58E+02,613.72
4550,3302.790767,0.573754,310.086,2.99E+02,575.55
4551,3661.019434,0.409418,124.19,1.01E+02,663.46
4552,4038.020779,0.236446,260.743,2.44E+02,653.83
4553,4302.464312,0.115254,530.397,5.23E+02,706.4
4554,4475.597985,0.0360673,532.523,5.30E+02,598.42
4555,4555,0,610.371,6.10E+02,610.58
4556,4556,0,415.11,4.15E+02,415.11
4557,4557,0,533.23,5.33E+02,533.23
4558,4558,0,368.11,3.68E+02,368.11
4559,4559,0,260.72,2.61E+02,260.72
4560,4560,0,310.56,3.11E+02,310.56
4561,4561,0,310.56,3.11E+02,310.56
4562,4562,0,310.56,3.11E+02,310.56
4563,4563,0,322.79,3.23E+02,322.79
4564,4564,0,374.35,3.74E+02,374.35
4565,4494.853529,0.0322695,776.144,7.73E+02,844.96
4566,4409.724197,0.0718916,819.718,8.03E+02,1014.28
4567,4118.868619,0.206154,1381.06,1.33E+03,1758.92
4568,3635.02009,0.429199,1071.8,1.04E+03,1782.28
4569,3421.410299,0.527926,1129.09,1.10E+03,1741.76
4570,3244.535047,0.609754,610.753,5.63E+02,1733.71
4571,3014.843706,0.715879,403.887,3.51E+02,1661.14
4572,3105.987774,0.67441,367.718,3.10E+02,1730.49
4573,3134.372929,0.661812,580.897,5.31E+02,1759.95
4574,3533.977134,0.478442,792.609,7.51E+02,1782.73
4575,3753.347547,0.377985,1169.22,1.14E+03,1839.66
4576,4027.123075,0.2525,1199.97,1.19E+03,1653.12
4577,4295.45331,0.12952,1157.48,1.15E+03,1342.03
4578,4502.96059,0.0345204,1124.23,1.08E+03,1292.32
4579,4579,0,1124.23,1.08E+03,1125.17
4580,4580,0,1120.14,1.08E+03,1120.14
4581,4581,0,384.61,3.85E+02,384.61
4582,4582,0,357.7,3.58E+02,357.7
4583,4583,0,375.6,3.76E+02,375.6
4584,4584,0,310.56,3.11E+02,310.56
4585,4585,0,310.56,3.11E+02,310.56
4586,4586,0,310.56,3.11E+02,310.56
4587,4587,0,322.79,3.23E+02,322.79
4588,4588,0,374.35,3.74E+02,374.35
4589,4519.826726,0.0318218,786.127,7.84E+02,832.63
4590,4299.319128,0.133722,798.223,7.90E+02,982.15
4591,3921.683174,0.307906,1236.03,1.22E+03,1712.74
4592,3596.952435,0.457752,872.77,8.37E+02,1707.95
4593,3464.576429,0.519109,563.773,5.16E+02,1679.64
4594,3151.14712,0.663756,450.971,3.98E+02,1693.21
4595,3040.80662,0.714976,296.078,2.39E+02,1638.83
4596,3030.596489,0.720133,498.979,4.49E+02,1679.7
4597,3267.107078,0.611791,723.938,6.85E+02,1641.28
4598,3443.34772,0.531175,629.251,5.87E+02,1619.58
4599,3599.391866,0.45985,907.996,8.76E+02,1669.98
4600,3980.103835,0.285171,1055.15,1.04E+03,1483.69
4601,4320.118483,0.129214,1054.76,1.07E+03,1196.15
4602,4532.202419,0.032109,1099.56,1.08E+03,1158.78
4603,4603,0,991.16,9.91E+02,991.16
4604,4604,0,983.73,9.84E+02,983.73
4605,4605,0,384.61,3.85E+02,384.61
4606,4606,0,322.79,3.23E+02,322.79
4607,4607,0,310.56,3.11E+02,310.56
4608,4608,0,310.56,3.11E+02,310.56
4609,4609,0,310.56,3.11E+02,310.56
4610,4610,0,310.56,3.11E+02,310.56
4611,4611,0,322.79,3.23E+02,322.79
4612,4612,0,374.35,3.74E+02,374.35
4613,4534.689066,0.0360254,735.14,7.00E+02,735.14
4614,4427.908767,0.0856076,739.676,7.35E+02,860
4615,3972.570536,0.295537,1095.96,1.08E+03,1555.78
4616,3839.753254,0.357097,919.18,8.93E+02,1539.57
4617,3338.223279,0.588276,824.99,7.96E+02,1497.93
4618,3118.709529,0.689719,533.02,4.92E+02,1503.33
4619,3109.699319,0.694324,737.88,7.07E+02,1457.74
4620,3111.077555,0.69415,440.667,3.94E+02,1537.14
4621,3182.279457,0.661855,312.962,2.61E+02,1549.57
4622,3266.476156,0.623582,612.42,5.72E+02,1564.17
4623,3549.777144,0.493715,796.945,7.61E+02,1634.21
4624,3924.846007,0.321632,1227.68,1.22E+03,1449.77
4625,4325.778386,0.137651,1060.96,1.06E+03,1166.06
4626,4581.912032,0.0202818,1088.16,1.08E+03,1144.67
4627,4627,0,993.373,9.93E+02,993.79
4628,4628,0,991.45,9.91E+02,991.45
4629,4629,0,384.61,3.85E+02,384.61
4630,4630,0,322.79,3.23E+02,322.79
4631,4631,0,310.56,3.11E+02,310.56
4632,4632,0,310.56,3.11E+02,310.56
4633,4633,0,310.56,3.11E+02,310.56
4634,4634,0,310.56,3.11E+02,310.56
4635,4635,0,322.79,3.23E+02,322.79
4636,4636,0,374.35,3.74E+02,374.35
4637,4563.327457,0.0338916,725.186,7.22E+02,790.04
4638,4367.385199,0.124491,769.551,7.62E+02,951.81
4639,4096.713946,0.249468,1220.99,1.20E+03,1676.43
4640,3699.959685,0.432447,921.085,8.90E+02,1661.59
4641,3413.272094,0.564792,620.251,6.03E+02,1636.23
4642,3248.889499,0.640873,409.653,3.83E+02,1660.65
4643,3106.70979,0.70674,295.447,2.66E+02,1616.72
4644,3116.457041,0.702716,334.097,3.02E+02,1702.29
4645,3169.542744,0.678755,509.634,4.58E+02,1716.63
4646,3354.461076,0.594147,662.774,6.43E+02,1734.64
4647,3635.977399,0.465101,1012.24,1.00E+03,1809.88
4648,3997.753659,0.299133,1163.71,1.17E+03,1631.45
4649,4363.170983,0.13149,1150.11,1.15E+03,1341.54
4650,4568.882729,0.0373164,1124.23,1.08E+03,1311.4
4651,4651,0,1124.23,1.08E+03,1131.87
4652,4652,0,1090.96,1.08E+03,1090.96
4653,4653,0,384.61,4.11E+02,384.61
4654,4654,0,322.79,3.49E+02,322.79
4655,4655,0,310.56,3.37E+02,310.56
4656,4656,0,310.56,3.37E+02,310.56
4657,4657,0,310.56,3.37E+02,310.56
4658,4658,0,310.56,3.37E+02,310.56
4659,4659,0,322.79,3.49E+02,322.79
4660,4660,0,374.35,4.00E+02,374.35
4661,4621.677805,0.0180894,826.35,8.18E+02,826.35
4662,4377.153527,0.131038,982.58,8.92E+02,982.58
4663,3985.790216,0.311537,1426.05,1.33E+03,1756.95
4664,3688.55984,0.448732,1330.33,1.33E+03,1778.7
4665,3352.90808,0.603602,1249.65,1.25E+03,1769.73
4666,4136.719612,0.243485,1271.34,1.27E+03,1803.52
4667,4102.024134,0.259906,263.181,2.24E+02,1758.58
4668,4064.859254,0.277463,546.676,4.47E+02,1828.4
4669,4176.015049,0.226788,739.51,7.20E+02,1825.14
4670,4191.131512,0.220294,1061.4,1.05E+03,1822.76
4671,4279.314905,0.180187,1330.33,1.33E+03,1875.05
4672,4486.836098,0.085181,1330.33,1.33E+03,1694.97
4673,4571.165397,0.046847,1325.79,1.33E+03,1424.84
4674,4645.54709,0.0130892,1124.23,1.08E+03,1356.04
4675,4675,0,1124.23,1.08E+03,1149.41
4676,4676,0,1124.23,1.08E+03,1129.92
4677,4677,0,456.55,4.57E+02,456.55
4678,4678,0,428.65,4.29E+02,428.65
4679,4679,0,510.63,5.11E+02,510.63
4680,4680,0,260.72,2.61E+02,260.72
4681,4681,0,260.72,2.61E+02,260.72
4682,4682,0,260.72,2.61E+02,260.72
4683,4683,0,272.94,2.73E+02,272.94
4684,4684,0,287.12,2.87E+02,287.12
4685,4652.776468,0.0148238,770.028,7.68E+02,820.91
4686,4614.699474,0.0328004,667.916,6.60E+02,845.17
4687,4548.604542,0.0636661,717.598,6.96E+02,1222.46
4688,4440.824961,0.113708,475.646,4.44E+02,1220.53
4689,4376.616208,0.143706,334.435,2.98E+02,1183.17
4690,4333.047402,0.164209,166.397,1.23E+02,1186.13
4691,4312.86184,0.173955,180.107,1.37E+02,1198.38
4692,3747.801263,0.43436,56.6046,8.92E+00,1181.23
4693,3880.216528,0.373905,0,-2.61E+02,818.3
4694,3651.699023,0.47949,0,8.14E+00,837.01
4695,3962.678625,0.33689,0,-2.56E+00,883.41
4696,4199.476152,0.228416,331.368,2.68E+02,810.58
4697,4410.853612,0.131636,0,8.19E+01,309.13
4698,4611.932838,0.0395935,223.788,1.78E+02,284.68
4699,4699,0,325.75,2.82E+02,325.75
4700,4700,0,321.83,3.00E+02,321.83
4701,4701,0,297.39,2.54E+02,297.39
4702,4702,0,272.94,2.51E+02,272.94
4703,4703,0,260.72,2.17E+02,260.72
4704,4704,0,260.72,2.17E+02,260.72
4705,4705,0,260.72,2.17E+02,260.72
4706,4706,0,0,2.39E+02,260.72
4707,4707,0,272.94,2.51E+02,272.94
4708,4708,0,287.12,2.65E+02,287.12
4709,4628.187057,0.0371764,224.831,2.01E+02,284.68
4710,4565.837747,0.066319,34.48,1.12E+02,309.13
4711,4186.380174,0.241341,188.164,1.48E+02,619.83
4712,4257.408175,0.209126,0,-1.04E+00,483.42
4713,3723.489027,0.455205,0,-3.88E+02,483.86
4714,3705.25551,0.464053,0,-4.43E+02,482.94
4715,3642.374931,0.49344,0,-4.80E+02,481.97
4716,4169.892458,0.251226,0,-6.34E+02,547.24
4717,4299.642681,0.191997,0,-3.87E+01,500.39
4718,3925.473891,0.364586,0,-1.92E+01,565.31
4719,4423.38467,0.135992,32.8031,5.28E+00,587.14
4720,4396.749532,0.148705,192.939,1.51E+02,660.89
4721,4459.456341,0.120318,428.478,3.99E+02,617.41
4722,4646.403888,0.0347765,575.381,5.52E+02,619.59
4723,4723,0,450.12,4.28E+02,450.12
4724,4724,0,321.83,3.00E+02,321.83
4725,4725,0,297.39,2.76E+02,297.39
4726,4726,0,272.94,2.51E+02,272.94
4727,4727,0,260.72,2.61E+02,260.72
4728,4728,0,310.56,3.11E+02,310.56
4729,4729,0,310.56,3.11E+02,310.56
4730,4730,0,310.56,3.11E+02,310.56
4731,4731,0,322.79,3.23E+02,322.79
4732,4732,0,374.35,3.74E+02,374.35
4733,4683.035679,0.0229851,743.107,7.41E+02,782.52
